1,32,2,0.300000,4,2.000000,7.200000
1,33,1,0.300000,3,1.000000,9.400000
1,34,1,0.300000,1,2.000000,9.400000
1,35,2,0.300000,5,2.000000,7.200000
1,7,5,0.300000,2,2.000000,5.100000
1,9,0,0.300000,2,1.000000,5.500000
1,10,2,0.261905,5,2.000000,7.200000
1,11,5,0.300000,4,1.000000,5.100000
1,14,2,0.300000,4,2.000000,7.200000
1,15,0,0.300000,3,2.000000,5.500000
1,16,5,0.300000,3,2.000000,5.100000
1,18,5,0.300000,3,2.000000,5.100000
1,20,1,0.300000,2,1.000000,9.400000
1,23,2,0.300000,3,2.000000,7.200000
1,25,1,0.300000,1,2.000000,9.400000
1,27,2,0.300000,5,2.000000,7.200000
1,29,2,0.300000,4,2.000000,7.200000
1,31,1,0.300000,2,2.000000,9.400000
